Location,Coral Species,1-10 m %dead,1-10 m %bleached,1-10 m (n),# Bleached,# Dead,# Healthy,Affected,Total ,,Date,Island,Site,Location,Spp,% Bleach,% Pale,Old,Recent,BL 0,PA 0,Old 0,Recent 0,?,PWG Dead,PWG Bleach,Healthy,Affected
,,,,,,,,,,,4/21/2016,Uva,Uva-Reef,Coral Colxn Pt,PACL,80,20,30,,80,20,30,0,1,,1,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Reef,Coral Colxn Pt,PACL,,100,70,,0,100,70,0,0,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Reef,Coral Colxn Pt,PACL,50,50,40,,50,50,40,0,1,,1,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,POEL,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,GAPL,6,50,75,5,6,50,75,5,1,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,GAPL,10,10,80,,10,10,80,0,1,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,POLO,,,20,,0,0,20,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,MIIN,10,,77,5,10,0,77,5,1,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,GAPL,,85,40,20,0,85,40,20,0,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,POEL,,8,50,12,0,8,50,12,0,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PACL,,85,50,15,0,85,50,15,0,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,POEL,,,10,,0,0,10,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,POLO,,,30,35,0,0,30,35,0,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PAGI,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PAGI,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PAGI,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PACH,,,65,,0,0,65,0,0,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PACH,,,80,,0,0,80,0,0,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PACH,,,35,,0,0,35,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PACH,,,65,,0,0,65,0,0,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,MIIN,,40,60,,0,40,60,0,0,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,MIIN,,60,60,,0,60,60,0,0,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,POLO,,,65,,0,0,65,0,0,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PAGI,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PAGI,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PAGI,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PAGI,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PODA,,10,,,0,10,0,0,0,,,1,0
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,POSP,,,60,,0,0,60,0,0,1,,0,1
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,POSP,,,40,7,0,0,40,7,0,,,1,0
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,POSP,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,POSP,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,POSP,,,7,,0,0,7,0,0,,,1,0
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,POSP,,,50,,0,0,50,0,0,1,,0,1
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,PSST,,,30,,0,0,30,0,0,,,1,0
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,POSP,,,18,2,0,0,18,2,0,,,1,0
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,POSP,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,PSST,,,45,,0,0,45,0,0,,,1,0
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,POSP,,,,50,0,0,0,50,0,1,,0,1
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,POSP,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,PSST,,,40,,0,0,40,0,0,,,1,0
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,PAVA,,,60,,0,0,60,0,0,1,,0,1
,,,,,,,,,,,8/10/2018,Uva,Uva-Reef,Forereef,POSP,,,20,10,0,0,20,10,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,PODA,,,15,,0,0,15,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,POLO,,,10,,0,0,10,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,PODA,,,60,,0,0,60,0,0,1,,0,1
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,POLO,,,40,,0,0,40,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,PODA,,,17,,0,0,17,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,PACH,,,30,,0,0,30,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,PACL,,,40,,0,0,40,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,POLO,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,PACL,,,50,,0,0,50,0,0,1,,0,1
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,GAPL,,,85,,0,0,85,0,0,1,,0,1
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,MIIN,,,70,,0,0,70,0,0,1,,0,1
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,POEL,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,MIIN,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,MIIN,,,20,,0,0,20,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,MIIN,,,50,,0,0,50,0,0,1,,0,1
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,PAGI,,,15,,0,0,15,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,MIIN,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,PACH,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,PACH,,,20,,0,0,20,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,POPA,,,15,4,0,0,15,4,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,POLO,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,PACL,,,65,20,0,0,65,20,0,1,,0,1
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,PAGI,,,15,,0,0,15,0,0,,,1,0
,,,,,,,,,,,8/11/2018,Uva,Uva-Ridley,Ridley,POPA,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/12/2018,Canal de Afuera,Wahoo,Wahoo E Mooring,POLO,,3,45,,0,3,45,0,0,,,1,0
,,,,,,,,,,,8/12/2018,Canal de Afuera,Wahoo,Wahoo E Mooring,POEL,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/12/2018,Canal de Afuera,Wahoo,Wahoo E Mooring,PAGI,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/12/2018,Canal de Afuera,Wahoo,Wahoo E Mooring,POEL,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/12/2018,Canal de Afuera,Wahoo,Wahoo E Mooring,POLO,,,15,,0,0,15,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,North,PODA,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,North,PODA,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,North,PACL,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,North,PACL,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,North,POLO,,,50,22,0,0,50,22,0,1,,0,1
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,North,PODA,,,45,5,0,0,45,5,0,1,,0,1
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,North,POEL,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,POEL,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,POLO,,,25,,0,0,25,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,POLO,,,10,,0,0,10,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,POLO,,,20,2,0,0,20,2,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,PAGI,,,20,,0,0,20,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,POLO,,,15,,0,0,15,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,PACL,,,15,,0,0,15,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,PAVA,,,75,,0,0,75,0,0,1,,0,1
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,PAVA,,,85,,0,0,85,0,0,1,,0,1
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,PSSU,,,75,,0,0,75,0,0,1,,0,1
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,PAGI,,,90,,0,0,90,0,0,1,,0,1
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,PAVA,,,65,,0,0,65,0,0,1,,0,1
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,PSSU,,,25,,0,0,25,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,POLO,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/13/2018,Secas,Dog-Reef,South,POLO,,,,5,0,0,0,5,0,,,1,0
